passage_date,passage_time,passage_direction,species,body_depth,length_coefficient,total_length,life_stage,count,sex,ad_clip,fish_condition,id_certainty,silhouette_quality,video_quality,video_problems,vaki_trap,comments
2020-12-31T00:00:00Z,17:04:00,up,rbt,65,4.8,312,j,1,unk,no,good,p,good,fair,db,vaki,NA
2022-10-20T00:00:00Z,09:33:00,up,rbt,95,4.86,461.7,a,1,unk,yes,NA,p,good,fair,no,vaki,na
2022-12-05T00:00:00Z,12:00:00,up,rbt,165,4.3,705,a,1,m,yes,good,p,NA,NA,no,trapping,floy tag # 004; 3;650 g; pit # 982091062594312
2023-01-22T00:00:00Z,07:30:00,up,rbt,170,4.2,720,a,1,f,yes,good,p,NA,NA,NA,trapping,floy tag # 006; 3;440 g; pit # 982091062594257
2023-02-02T00:00:00Z,07:30:00,up,rbt,165,4.2,698,a,1,f,yes,fair,p,NA,NA,NA,trapping,floy tag # 007; 3;020 g; pit # 982091062594287; laceration btwn pelvic & anal fin
2023-03-05T00:00:00Z,07:30:00,up,rbt,175,4.3,755,a,1,m,yes,good,p,NA,NA,NA,trapping,floy tag # 009; 3.860 g; pit # 982091062594213
2023-03-05T00:00:00Z,07:30:00,up,rbt,150,4.7,705,a,1,m,yes,good,p,NA,NA,NA,trapping,floy tag # 015; 2.750 g; pit # 982091062594224
2021-09-25T00:00:00Z,22:26:00,up,rbt,97,4.6,446,a,1,unk,yes,NA,p,fair,good,no,vaki,NA
2021-10-18T00:00:00Z,01:33:00,up,rbt,118,4.6,543,a,1,f,yes,NA,p,fair,fair,no,vaki,NA
2021-10-18T00:00:00Z,01:33:00,down,rbt,95,4.6,437,a,-1,f,yes,NA,p,fair,NA,NA,vaki,NA
2021-10-18T00:00:00Z,07:09:00,up,rbt,111,4.6,511,a,1,f,yes,NA,p,good,fair,no,vaki,NA
2021-10-19T00:00:00Z,07:07:00,up,rbt,82,4.6,377,a,1,unk,no,NA,p,fair,fair,no,vaki,NA
2021-10-19T00:00:00Z,07:07:00,down,rbt,75,4.6,345,a,-1,unk,no,NA,p,fair,NA,NA,vaki,chn chases rbt down river
2021-10-30T00:00:00Z,10:39:00,up,rbt,103,4.6,474,a,1,unk,yes,NA,p,good,good,no,vaki,NA
2021-10-30T00:00:00Z,15:45:00,up,rbt,92,4.6,423,a,1,unk,yes,NA,p,fair,good,no,vaki,NA
2021-11-02T00:00:00Z,03:37:00,up,rbt,107,4.6,492,a,1,unk,yes,NA,p,fair,fair,no,vaki,NA
2021-11-03T00:00:00Z,05:28:00,up,rbt,98,4.6,451,a,1,unk,yes,NA,p,poor,good,no,vaki,NA
2021-11-03T00:00:00Z,05:28:00,down,rbt,112,4.6,515,a,-1,unk,yes,NA,p,poor,NA,NA,vaki,NA
2021-11-03T00:00:00Z,05:53:00,up,rbt,126,4.6,580,a,1,unk,no,NA,p,fair,poor,no,vaki,hard to tell if rbt or chn
2021-11-03T00:00:00Z,19:09:00,up,rbt,90,4.6,414,a,1,unk,yes,NA,p,fair,good,no,vaki,NA
2021-11-04T00:00:00Z,06:41:00,up,rbt,96,4.6,442,a,1,unk,yes,NA,p,fair,fair,no,vaki,NA
2021-11-04T00:00:00Z,06:41:00,down,rbt,112,4.6,515,a,-1,unk,yes,NA,p,good,NA,NA,vaki,NA
2021-11-06T00:00:00Z,21:49:00,up,rbt,85,4.6,391,a,1,unk,yes,NA,p,fair,good,no,vaki,NA
2021-11-06T00:00:00Z,21:49:00,down,rbt,87,4.6,400,a,-1,unk,yes,NA,p,poor,NA,NA,vaki,NA
2021-11-07T00:00:00Z,03:26:00,up,rbt,100,4.6,460,a,1,unk,yes,NA,p,fair,good,no,vaki,NA
2021-11-08T00:00:00Z,07:12:00,up,rbt,66,4.6,304,a,1,unk,yes,NA,vl,poor,poor,or,trap,NA
2021-11-08T00:00:00Z,07:12:00,down,rbt,72,4.6,331,a,-1,unk,yes,NA,p,poor,NA,NA,trap,NA
2021-11-15T00:00:00Z,16:33:00,up,rbt,97,4.6,466,a,1,unk,yes,NA,p,fair,good,no,vaki,NA
2021-11-16T00:00:00Z,00:26:00,up,rbt,90,4.6,432,a,1,unk,yes,NA,p,fair,fair,no,vaki,NA
2021-11-21T00:00:00Z,17:21:00,up,rbt,90,4.6,432,a,1,unk,yes,NA,p,fair,fair,no,vaki,NA
2021-12-01T00:00:00Z,11:55:00,up,rbt,112,4.6,515,a,1,unk,yes,NA,p,good,good,no,vaki,male?
2021-12-05T00:00:00Z,14:36:00,up,rbt,87,4.6,400,a,1,unk,no,NA,p,fair,good,no,vaki,NA
2021-12-07T00:00:00Z,08:22:00,up,rbt,90,4.6,414,a,1,unk,no,NA,p,good,good,no,trap,NA
2021-12-08T00:00:00Z,01:52:00,up,rbt,107,4.6,492,a,1,unk,yes,NA,vl,good,poor,em,vaki,NA
2021-12-12T00:00:00Z,17:18:00,up,rbt,90,4.6,414,a,1,unk,yes,NA,p,good,good,no,vaki,NA
2021-12-12T00:00:00Z,17:19:00,down,rbt,87,4.6,400,a,-1,unk,yes,NA,p,fair,NA,NA,vaki,NA
2021-12-12T00:00:00Z,18:50:00,up,rbt,100,4.6,460,a,1,m,yes,NA,p,good,fair,no,vaki,NA
2021-12-13T00:00:00Z,17:34:00,up,rbt,89,4.6,409,a,1,unk,NA,NA,vl,good,poor,tb,trap,NA
2021-12-13T00:00:00Z,19:50:00,up,rbt,106,4.6,488,a,1,unk,NA,NA,vl,good,poor,tb,trap,NA
2021-12-13T00:00:00Z,19:54:00,down,rbt,84,4.6,386,a,-1,unk,NA,NA,vl,poor,NA,NA,trap,NA
2021-12-13T00:00:00Z,19:54:00,up,rbt,100,4.6,460,a,1,unk,NA,NA,vl,fair,poor,tb,trap,NA
2021-12-13T00:00:00Z,20:00:00,down,rbt,85,4.6,391,a,-1,unk,NA,NA,vl,fair,NA,NA,trap,NA
2021-12-13T00:00:00Z,20:02:00,up,rbt,102,4.6,469,a,1,unk,NA,NA,vl,good,poor,tb,trap,NA
2021-12-13T00:00:00Z,20:03:00,down,rbt,86,4.6,396,a,-1,unk,NA,NA,vl,fair,NA,NA,trap,NA
2021-12-13T00:00:00Z,20:36:00,up,rbt,105,4.6,483,a,1,unk,NA,NA,vl,good,poor,tb,trap,NA
2021-12-17T00:00:00Z,10:54:00,up,rbt,82,4.6,377,a,1,unk,NA,NA,l,fair,poor,tb,vaki,NA
2021-12-20T00:00:00Z,07:25:00,up,rbt,100,4.6,460,a,1,m,yes,NA,p,fair,good,no,trap,NA
2021-12-20T00:00:00Z,08:00:00,up,rbt,75,4.6,345,a,1,unk,no,NA,p,fair,good,no,trap,NA
2021-12-20T00:00:00Z,08:01:00,down,rbt,65,4.6,299,j,-1,unk,no,NA,p,fair,NA,NA,trap,NA
2021-12-20T00:00:00Z,12:36:00,up,rbt,88,4.6,405,a,1,unk,no,NA,p,fair,good,no,trap,NA
2021-12-20T00:00:00Z,12:37:00,down,rbt,85,4.6,391,a,-1,unk,no,NA,p,good,NA,NA,trap,NA
2021-12-22T00:00:00Z,22:01:00,up,rbt,80,4.6,368,a,1,unk,yes,NA,p,fair,fair,no,trap,NA
2021-12-22T00:00:00Z,22:30:00,down,rbt,68,4.6,313,a,-1,unk,yes,NA,p,fair,NA,NA,trap,NA
2021-12-23T00:00:00Z,11:37:00,up,rbt,82,4.6,377,a,1,unk,yes,NA,vl,fair,poor,tb,vaki,NA
2021-12-23T00:00:00Z,17:25:00,up,rbt,92,4.6,423,a,1,unk,yes,NA,vl,good,poor,tb,vaki,NA
2021-12-24T00:00:00Z,15:49:00,up,rbt,92,4.6,423,a,1,unk,yes,NA,vl,fair,poor,tb,vaki,NA
2021-12-29T00:00:00Z,11:33:00,up,rbt,48,4.6,221,j,1,unk,NA,NA,l,poor,poor,tb,vaki,NA
2021-12-29T00:00:00Z,12:41:00,up,rbt,93,4.6,428,a,1,unk,NA,NA,l,fair,poor,tb,vaki,NA
2021-12-29T00:00:00Z,13:11:00,up,rbt,96,4.6,442,a,1,unk,NA,NA,vl,fair,poor,tb,vaki,NA
2021-12-30T00:00:00Z,14:30:00,up,rbt,90,4.6,414,a,1,unk,NA,NA,p,good,poor,tb,vaki,NA
2022-01-18T00:00:00Z,04:35:00,up,rbt,95,4.6,437,a,1,unk,yes,NA,p,fair,good,no,trap,NA
2022-01-18T00:00:00Z,04:42:00,down,rbt,93,4.6,428,a,-1,unk,yes,NA,p,fair,NA,NA,trap,NA
2022-01-22T00:00:00Z,21:15:00,up,rbt,70,4.6,322,a,1,unk,no,NA,p,good,good,no,trap,NA
2022-01-22T00:00:00Z,22:34:00,down,rbt,72,4.6,331,a,-1,unk,no,NA,p,good,NA,NA,trap,NA
2022-01-29T00:00:00Z,01:37:00,up,rbt,102,4.6,469,a,1,unk,NA,NA,l,fair,poor,db,vaki,NA
2022-02-05T00:00:00Z,02:10:00,up,rbt,108,4.6,497,a,1,unk,yes,NA,p,poor,fair,no,vaki,NA
2022-02-09T00:00:00Z,19:11:00,up,rbt,87,4.6,400,a,1,unk,no,NA,vl,good,fair,no,vaki,NA
2022-02-11T00:00:00Z,17:43:00,up,rbt,102,4.6,469,a,1,unk,no,NA,p,good,good,no,vaki,no scar present
2022-02-11T00:00:00Z,17:49:00,up,rbt,93,4.6,428,a,1,unk,no,NA,p,poor,good,no,vaki,has small scar before dorsal fin
2022-02-11T00:00:00Z,17:49:00,down,rbt,99,4.6,455,a,-1,unk,no,NA,p,fair,NA,NA,vaki,NA
2022-02-11T00:00:00Z,18:08:00,up,rbt,104,4.6,478,a,1,unk,no,NA,p,fair,good,no,vaki,NA
2022-02-14T00:00:00Z,10:56:00,up,rbt,80,4.6,368,a,1,m,no,NA,p,good,good,no,vaki,NA
2022-02-16T00:00:00Z,09:18:00,up,rbt,40,4.6,184,j,1,unk,NA,NA,vl,poor,good,no,vaki,NA
2022-03-02T00:00:00Z,22:46:00,up,rbt,80,4.6,368,a,1,unk,yes,NA,p,good,fair,no,vaki,NA
2022-03-02T00:00:00Z,22:46:00,down,rbt,77,4.6,354.2,a,-1,unk,yes,NA,p,fair,NA,NA,vaki,NA
2022-03-02T00:00:00Z,22:48:00,up,rbt,77,4.6,354.2,a,1,unk,yes,NA,p,fair,good,no,vaki,NA
2022-03-02T00:00:00Z,22:48:00,down,rbt,87,4.6,400.2,a,-1,unk,yes,NA,p,poor,NA,NA,vaki,NA
2022-03-02T00:00:00Z,22:48:00,up,rbt,62,4.6,285.2,j,1,unk,yes,NA,p,poor,good,no,vaki,NA
2022-03-14T00:00:00Z,11:53:00,up,rbt,42,4.6,193.2,j,1,unk,no,NA,p,fair,good,no,vaki,small fish can fit thru pickets
2022-03-18T00:00:00Z,11:31:00,up,rbt,47,4.6,216.2,j,1,unk,no,NA,p,fair,good,no,vaki,NA
2022-03-18T00:00:00Z,14:53:00,down,rbt,53,4.6,243.8,j,-1,unk,no,NA,p,poor,NA,NA,vaki,NA
2022-03-19T00:00:00Z,07:43:00,up,rbt,52,4.6,239.2,j,1,unk,no,NA,p,poor,fair,mp,vaki,NA
2022-03-19T00:00:00Z,07:43:00,up,rbt,52,4.6,239.2,j,1,unk,no,NA,p,none,NA,NA,vaki,inserted passage
2022-03-19T00:00:00Z,08:45:00,down,rbt,46,4.6,211.6,j,-1,unk,no,NA,p,poor,NA,NA,vaki,NA
2022-03-19T00:00:00Z,08:45:00,down,rbt,46,4.6,211.6,j,-1,unk,no,NA,p,none,NA,NA,vaki,inserted passage
2022-03-19T00:00:00Z,12:34:00,up,rbt,45,4.6,207,j,1,unk,no,NA,p,poor,good,no,vaki,not found in trap - escaped
2022-03-19T00:00:00Z,12:43:00,up,rbt,40,4.6,184,j,1,unk,no,NA,p,poor,good,no,vaki,not found in trap - escaped
2022-03-19T00:00:00Z,12:45:00,up,rbt,47,4.6,216.2,j,1,unk,no,NA,p,poor,good,no,vaki,not found in trap - escaped
2022-03-20T00:00:00Z,07:23:00,up,rbt,45,4.6,207,j,1,unk,no,NA,p,poor,good,no,vaki,not found in trap - escaped
2022-03-20T00:00:00Z,16:06:00,up,rbt,47,4.6,216.2,j,1,unk,no,NA,p,poor,good,no,vaki,not found in trap - escaped
2022-03-21T00:00:00Z,01:38:00,up,rbt,81,4.6,372.6,a,1,unk,no,NA,p,poor,good,no,vaki,NA
2022-03-21T00:00:00Z,01:39:00,down,rbt,75,4.6,345,a,-1,unk,no,NA,vl,poor,NA,NA,vaki,NA
2022-03-21T00:00:00Z,02:03:00,up,rbt,65,4.6,299,j,1,unk,no,NA,p,poor,good,no,vaki,not found in trap - escaped
2022-03-22T00:00:00Z,08:15:00,up,rbt,45,4.6,207,j,1,unk,no,NA,p,poor,good,no,vaki,not found in trap - escaped
2022-03-26T00:00:00Z,09:53:00,up,rbt,47,4.6,216.2,j,1,unk,no,NA,p,poor,good,no,vaki,not found in trap - escaped
2022-03-30T00:00:00Z,15:21:00,up,rbt,47,4.6,216.2,j,1,unk,no,NA,p,poor,fair,no,vaki,not found in trap - escaped
2022-04-05T00:00:00Z,14:01:00,up,rbt,52,4.6,239.2,j,1,unk,no,NA,p,poor,good,no,vaki,trap opened at 1:30 pm; unable to remove first fyke panel
2022-04-11T00:00:00Z,11:43:00,up,rbt,72,4.6,331.2,a,1,unk,no,NA,p,good,good,no,vaki,NA
2022-04-12T00:00:00Z,09:00:00,up,rbt,67,4.6,308.2,a,1,unk,no,NA,p,good,good,no,vaki,NA
2022-04-13T00:00:00Z,19:44:00,up,rbt,67,4.6,308.2,a,1,unk,no,NA,p,fair,good,no,vaki,NA
2022-04-13T00:00:00Z,19:46:00,down,rbt,55,4.6,253,j,-1,unk,no,NA,vl,fair,NA,NA,vaki,NA
2022-04-14T00:00:00Z,09:23:00,up,rbt,45,4.6,207,j,1,unk,no,NA,p,poor,good,no,vaki,NA
2022-04-14T00:00:00Z,10:02:00,down,rbt,45,4.6,207,j,-1,unk,no,NA,p,poor,NA,NA,vaki,NA
2022-04-15T00:00:00Z,06:40:00,up,rbt,56,4.6,257.6,j,1,unk,no,ab,p,poor,good,no,vaki,scales missing; caudal fin erosion
2022-04-15T00:00:00Z,07:41:00,down,rbt,47,4.6,216.2,j,-1,unk,no,NA,p,poor,NA,NA,vaki,NA
2022-04-17T00:00:00Z,12:40:00,up,rbt,62,4.6,285.2,j,1,unk,no,NA,p,fair,good,no,vaki,NA
2022-04-17T00:00:00Z,12:41:00,down,rbt,62,4.6,285.2,j,-1,unk,no,NA,p,fair,NA,NA,vaki,NA
2022-04-18T00:00:00Z,12:59:00,up,rbt,67,4.6,308.2,a,1,unk,no,NA,p,poor,good,no,vaki,NA
2022-04-18T00:00:00Z,13:02:00,down,rbt,66,4.6,303.6,a,-1,unk,no,NA,p,poor,NA,NA,vaki,NA
2022-04-18T00:00:00Z,13:52:00,up,rbt,85,4.6,391,a,1,unk,no,NA,p,fair,good,no,vaki,NA
2022-04-18T00:00:00Z,13:52:00,down,rbt,77,4.6,354.2,a,-1,unk,no,NA,p,fair,NA,NA,vaki,NA
2022-04-24T00:00:00Z,15:00:00,up,rbt,57,4.6,262.2,j,1,unk,no,NA,p,poor,good,no,vaki,NA
2022-05-15T00:00:00Z,21:37:00,up,rbt,55,4.6,264,j,1,unk,no,NA,p,poor,good,no,vaki,NA
2022-10-20T00:00:00Z,09:33:00,up,rbt,95,4.86,461.7,a,1,unk,yes,NA,p,good,fair,no,vaki,na
2022-12-05T00:00:00Z,12:00:00,up,rbt,165,4.3,705,a,1,m,yes,good,p,NA,NA,no,trap,floy tag # 004; 3;650 g; pit # 982091062594312
2023-01-22T00:00:00Z,07:30:00,up,rbt,170,4.2,720,a,1,f,yes,good,p,NA,NA,NA,trap,floy tag # 006; 3;440 g; pit # 982091062594257
2023-02-02T00:00:00Z,07:30:00,up,rbt,165,4.2,698,a,1,f,yes,fair,p,NA,NA,NA,trap,floy tag # 007; 3;020 g; pit # 982091062594287; laceration btwn pelvic & anal fin
2023-03-05T00:00:00Z,07:30:00,up,rbt,175,4.3,755,a,1,m,yes,good,p,NA,NA,NA,trap,floy tag # 009; 3.860 g; pit # 982091062594213
2023-03-05T00:00:00Z,07:30:00,up,rbt,150,4.7,705,a,1,m,yes,good,p,NA,NA,NA,trap,floy tag # 015; 2.750 g; pit # 982091062594224
