passage_date,passage_time,passage_direction,species,body_depth,length_coefficient,total_length,life_stage,count,sex,ad_clip,fish_condition,id_certainty,silhouette_quality,video_quality,video_problems,vaki_trap,comments
3/3/2013,15:38:00,up,rbt,65,4.8,312,j,1,unk,no,good,p,fair,fair,no,vaki,NA
3/4/2013,6:32:00,up,rbt,52,4.8,250,j,1,unk,no,good,p,fair,fair,no,vaki,NA
3/4/2013,14:42:00,up,rbt,50,4.8,240,j,1,unk,NA,good,p,fair,poor,no,vaki,NA
3/5/2013,6:39:00,up,rbt,55,4.8,264,j,1,unk,no,good,p,poor,fair,no,vaki,NA
3/5/2013,15:16:00,up,rbt,45,4.8,216,j,1,unk,no,good,p,poor,fair,no,vaki,NA
3/6/2013,6:34:00,up,rbt,55,4.8,264,j,1,unk,no,good,p,fair,fair,no,vaki,NA
3/6/2013,14:01:00,up,rbt,50,4.8,240,j,1,unk,no,good,p,fair,fair,no,vaki,NA
3/6/2013,15:54:00,up,rbt,55,4.8,264,j,1,unk,NA,good,p,fair,fair,no,vaki,NA
3/7/2013,8:44:00,up,rbt,52,4.8,250,j,1,unk,NA,good,p,poor,poor,no,vaki,NA
3/7/2013,13:14:00,up,rbt,65,4.8,312,j,1,m,no,good,p,fair,fair,no,vaki,NA
3/7/2013,15:56:00,up,rbt,133,4.8,638,a,1,f,no,good,p,good,fair,no,vaki,NA
3/8/2013,7:13:00,up,rbt,52,4.8,250,j,1,unk,no,good,p,poor,fair,no,vaki,NA
3/11/2013,9:42:00,up,rbt,77,4.8,370,j,1,unk,NA,good,p,fair,poor,or,vaki,NA
3/14/2013,12:01:00,up,rbt,60,4.8,288,j,1,f,no,good,p,poor,fair,no,vaki,NA
3/24/2013,0:02:00,up,rbt,65,4.8,312,j,1,unk,no,good,p,fair,fair,no,vaki,NA
3/24/2013,18:26:00,up,rbt,50,4.8,240,j,1,unk,no,good,p,poor,fair,no,vaki,NA
3/26/2013,15:36:00,up,rbt,40,4.8,192,j,1,unk,no,good,p,poor,fair,no,vaki,NA
3/26/2013,15:45:00,up,rbt,42,4.8,202,j,1,unk,no,good,p,fair,fair,no,vaki,NA
3/26/2013,15:45:00,up,rbt,42,4.8,202,j,1,unk,no,good,p,none,fair,mp,vaki,NA
4/4/2013,13:42:00,up,rbt,47,4.8,226,j,1,unk,no,good,p,poor,fair,no,vaki,NA
4/8/2013,11:39:00,up,rbt,40,4.8,192,j,1,unk,no,good,p,poor,fair,no,vaki,NA
4/13/2013,15:54:00,up,rbt,70,4.8,336,j,1,m,no,good,p,fair,fair,no,vaki,NA
5/24/2013,14:17:00,up,rbt,50,4.8,240,j,1,unk,no,good,p,poor,fair,no,vaki,NA
5/30/2013,14:18:00,up,rbt,45,4.8,216,j,1,unk,NA,good,p,poor,poor,no,vaki,NA
6/1/2013,2:38:00,up,rbt,75,4.8,360,j,1,unk,no,good,p,fair,fair,no,vaki,NA
6/3/2013,19:06:00,up,rbt,50,4.8,240,j,1,unk,yes,good,p,poor,fair,no,vaki,NA
6/3/2013,20:56:00,up,rbt,80,4.8,384,j,1,unk,yes,good,p,poor,fair,no,vaki,NA
6/5/2013,7:48:00,up,rbt,50,4.8,240,j,1,unk,no,good,p,poor,fair,no,vaki,NA
6/7/2013,6:51:00,up,rbt,45,4.8,216,j,1,unk,NA,good,l,poor,poor,no,vaki,NA
6/18/2013,11:25:00,up,rbt,47,4.8,226,j,1,unk,NA,good,p,poor,fair,no,vaki,NA
9/28/2013,7:06:00,up,rbt,47,4.8,226,j,1,unk,NA,good,p,fair,fair,or,vaki,NA
10/8/2013,17:35:00,up,rbt,90,4.8,432,a,1,unk,no,good,p,fair,fair,no,vaki,NA
10/17/2013,2:58:00,up,rbt,87,4.8,418,a,1,unk,no,good,p,fair,fair,no,vaki,NA
10/17/2013,18:25:00,up,rbt,100,4.8,480,a,1,unk,yes,good,p,fair,fair,no,vaki,NA
10/20/2013,0:35:00,up,rbt,93,4.8,446,a,1,unk,yes,good,p,fair,fair,no,vaki,NA
10/20/2013,22:17:00,up,rbt,92,4.8,442,a,1,unk,no,good,p,fair,fair,no,vaki,NA
10/21/2013,1:32:00,up,rbt,120,4.8,576,a,1,unk,no,good,p,fair,fair,no,vaki,NA
10/22/2013,23:25:00,up,rbt,73,4.8,350,j,1,unk,no,good,p,poor,fair,no,vaki,NA
10/24/2013,6:20:00,up,rbt,102,4.8,490,a,1,unk,no,good,vl,fair,poor,tb,vaki,NA
10/24/2013,16:42:00,up,rbt,45,4.8,216,j,1,unk,NA,good,p,poor,poor,no,vaki,NA
10/25/2013,12:58:00,up,rbt,82,4.8,394,j,1,unk,no,good,p,fair,fair,no,vaki,NA
10/26/2013,7:58:00,up,rbt,85,4.8,408,a,1,unk,no,good,p,fair,fair,no,vaki,NA
10/28/2013,13:57:00,up,rbt,87,4.8,418,a,1,unk,no,good,p,fair,fair,no,vaki,NA
11/17/2013,1:56:00,up,rbt,101,4.8,485,a,1,unk,yes,good,p,fair,fair,no,vaki,NA
11/20/2013,21:00:00,up,rbt,85,4.8,408,a,1,unk,no,good,p,poor,fair,tb,vaki,NA
11/21/2013,1:27:00,up,rbt,107,4.8,514,a,1,unk,yes,good,p,poor,fair,no,vaki,NA
11/21/2013,2:32:00,up,rbt,117,4.8,562,a,1,unk,yes,good,p,fair,fair,no,vaki,NA
11/21/2013,4:03:00,up,rbt,90,4.8,432,a,1,unk,no,good,p,fair,fair,no,vaki,NA
11/21/2013,6:52:00,up,rbt,87,4.8,418,a,1,unk,no,good,p,fair,fair,no,vaki,NA
11/22/2013,18:09:00,up,rbt,117,4.8,562,a,1,unk,yes,good,p,good,fair,no,vaki,NA
12/17/2013,15:51:00,up,rbt,92,4.8,442,a,1,unk,no,good,p,good,fair,no,vaki,NA
12/19/2013,22:44:00,up,rbt,81,4.8,389,j,1,unk,no,good,p,fair,fair,no,vaki,NA
1/7/2014,12:16:00,up,rbt,52,4.8,250,j,1,unk,no,good,p,fair,fair,no,vaki,NA
1/20/2014,22:00:00,up,rbt,92,4.8,442,a,1,unk,no,good,p,fair,fair,no,vaki,NA
1/23/2014,19:44:00,up,rbt,85,4.8,408,a,1,unk,no,good,p,fair,fair,no,vaki,NA
1/24/2014,20:16:00,up,rbt,112,4.8,538,a,1,unk,yes,good,p,poor,fair,no,vaki,NA
1/28/2014,12:49:00,up,rbt,57,4.8,274,j,1,m,no,good,p,poor,fair,no,vaki,NA
1/29/2014,15:33:00,up,rbt,110,4.8,528,a,1,unk,no,good,p,fair,fair,ss,vaki,NA
1/30/2014,1:57:00,up,rbt,125,4.8,600,a,1,unk,yes,good,p,fair,fair,no,vaki,NA
1/30/2014,21:05:00,up,rbt,92,4.8,442,a,1,unk,yes,good,p,poor,fair,no,vaki,NA
1/31/2014,15:37:00,up,rbt,85,4.8,408,a,1,unk,no,good,p,fair,fair,no,vaki,NA
2/8/2014,2:40:00,up,rbt,80,4.8,384,j,1,unk,yes,good,p,poor,fair,no,vaki,NA
2/9/2014,3:32:00,up,rbt,75,4.8,360,j,1,unk,no,good,p,fair,fair,no,vaki,NA
2/14/2014,9:09:00,up,rbt,87,4.8,418,a,1,unk,NA,good,vl,fair,poor,no,vaki,NA
2/22/2014,16:37:00,up,rbt,102,4.8,490,a,1,unk,no,good,p,fair,fair,no,vaki,NA
2/24/2014,7:34:00,up,rbt,40,4.8,192,j,1,unk,no,good,p,poor,fair,no,vaki,NA
3/13/2014,22:02:00,up,rbt,110,4.8,528,a,1,unk,NA,good,p,poor,poor,no,vaki,NA
3/15/2014,12:49:00,up,rbt,40,4.8,192,j,1,unk,no,good,p,poor,fair,no,vaki,NA
3/20/2014,10:31:00,up,rbt,90,4.8,432,a,1,unk,no,good,p,fair,fair,no,vaki,NA
4/10/2014,13:28:00,up,rbt,47,4.8,226,j,1,unk,no,good,p,poor,fair,no,vaki,NA
4/10/2014,18:35:00,up,rbt,45,4.8,216,j,1,unk,NA,good,p,fair,poor,no,vaki,NA
4/10/2014,18:44:00,up,rbt,50,4.8,240,j,1,unk,no,good,p,fair,poor,no,vaki,NA
4/10/2014,18:45:00,up,rbt,47,4.8,226,j,1,unk,NA,good,p,fair,poor,no,vaki,NA
4/11/2014,8:30:00,up,rbt,40,4.8,192,j,1,unk,no,good,vl,poor,poor,no,vaki,NA
10/18/2014,0:58:00,up,rbt,85,4.8,408,a,1,unk,no,good,p,fair,fair,no,vaki,NA
12/1/2014,18:40:00,up,rbt,95,4.8,456,a,1,f,no,good,p,fair,fair,no,vaki,NA
12/1/2014,18:40:00,down,rbt,92,4.8,442,a,-1,f,no,good,p,poor,none,NA,vaki,NA
12/1/2014,18:49:00,up,rbt,97,4.8,466,a,1,f,no,good,p,poor,fair,no,vaki,NA
12/4/2014,21:44:00,up,rbt,115,4.8,552,a,1,f,no,good,p,fair,fair,no,vaki,NA
1/17/2015,23:07:00,up,rbt,82,4.8,394,j,1,f,yes,good,p,fair,fair,no,vaki,NA
1/17/2015,23:07:00,down,rbt,82,4.8,394,j,-1,f,yes,good,p,poor,none,NA,vaki,NA
1/18/2015,1:52:00,up,rbt,80,4.8,384,j,1,f,yes,good,p,fair,fair,no,vaki,NA
2/3/2015,1:28:00,up,rbt,85,4.8,408,a,1,m,no,good,p,fair,fair,no,vaki,NA
2/8/2015,16:21:00,up,rbt,102,4.8,490,a,1,f,no,good,p,fair,poor,tb,vaki,NA
2/12/2015,2:47:00,up,rbt,115,4.8,552,a,1,unk,no,good,vl,fair,poor,tb,vaki,NA
2/12/2015,2:47:00,down,rbt,110,4.8,528,a,-1,unk,no,good,vl,fair,none,NA,vaki,NA
2/12/2015,2:59:00,up,rbt,123,4.8,590,a,1,unk,no,good,vl,fair,poor,tb,vaki,NA
2/12/2015,17:05:00,up,rbt,82,4.8,394,j,1,unk,yes,good,vl,fair,poor,tb,vaki,NA
2/21/2015,6:18:00,up,rbt,120,4.8,576,a,1,f,yes,good,p,fair,fair,no,vaki,NA
2/21/2015,6:18:00,down,rbt,120,4.8,576,a,-1,f,yes,good,p,fair,none,NA,vaki,NA
2/21/2015,6:22:00,up,rbt,120,4.8,576,a,1,f,yes,good,p,fair,fair,no,vaki,NA
11/8/2015,21:53:00,up,rbt,72,4.8,346,j,1,unk,yes,good,p,poor,poor,no,vaki,NA
12/28/2015,20:51:00,up,rbt,65,4.8,312,j,1,unk,no,good,p,fair,fair,no,vaki,NA
1/17/2016,4:46:00,up,rbt,75,4.8,360,j,1,unk,NA,good,p,fair,fair,tb,vaki,NA
1/17/2016,4:46:00,down,rbt,77,4.8,370,j,-1,unk,NA,good,p,fair,none,NA,vaki,NA
1/18/2016,4:46:00,up,rbt,80,4.8,384,j,1,unk,NA,good,vl,fair,poor,or,vaki,NA
2/5/2016,20:13:00,up,rbt,131,4.8,629,a,1,unk,yes,good,p,fair,fair,no,vaki,NA
2/8/2016,19:18:00,up,rbt,135,4.8,648,a,1,unk,yes,good,p,fair,fair,no,vaki,NA
10/7/2016,1:09:00,up,rbt,105,4.8,504,a,1,unk,no,good,p,fair,fair,no,vaki,NA
10/7/2016,2:38:00,up,rbt,95,4.8,456,a,1,f,no,good,p,fair,fair,no,vaki,NA
10/13/2016,23:10:00,up,rbt,105,4.8,504,a,1,f,no,good,p,fair,fair,no,vaki,NA
10/18/2016,2:03:00,up,rbt,111,4.8,533,a,1,m,no,good,p,fair,fair,no,vaki,NA
10/18/2016,18:26:00,up,rbt,102,4.8,490,a,1,unk,yes,good,p,fair,poor,em,vaki,NA
10/18/2016,21:44:00,up,rbt,95,4.8,456,a,1,unk,yes,good,p,fair,good,no,vaki,NA
10/19/2016,9:55:00,up,rbt,82,4.8,394,j,1,unk,yes,good,p,fair,fair,no,vaki,NA
10/19/2016,18:31:00,up,rbt,100,4.8,480,a,1,f,NA,good,p,fair,fair,no,vaki,NA
10/19/2016,19:15:00,up,rbt,105,4.8,504,a,1,unk,yes,good,p,fair,fair,no,vaki,NA
10/20/2016,22:58:00,up,rbt,90,4.8,432,a,1,unk,no,good,p,good,fair,no,vaki,NA
10/21/2016,21:59:00,up,rbt,70,4.8,336,j,1,f,no,good,p,none,fair,no,vaki,NA
10/22/2016,11:03:00,up,rbt,95,4.8,456,a,1,f,yes,good,p,fair,fair,no,vaki,NA
10/23/2016,9:28:00,up,rbt,85,4.8,408,a,1,unk,yes,good,p,fair,fair,no,vaki,NA
10/26/2016,9:02:00,up,rbt,75,4.8,360,j,1,unk,yes,good,p,poor,poor,tb,vaki,NA
10/27/2016,22:03:00,up,rbt,95,4.8,456,a,1,m,yes,good,p,poor,fair,no,vaki,NA
10/29/2016,10:31:00,up,rbt,92,4.8,442,a,1,unk,NA,good,l,poor,poor,tb,vaki,NA
11/13/2016,19:30:00,up,rbt,82,4.8,394,j,1,unk,NA,good,p,poor,fair,no,vaki,NA
11/22/2016,17:18:00,up,rbt,105,4.8,504,a,1,m,no,good,p,fair,fair,no,vaki,NA
11/22/2016,18:31:00,up,rbt,85,4.8,408,a,1,m,no,good,p,poor,fair,no,vaki,NA
11/28/2016,0:30:00,up,rbt,82,4.8,394,j,1,unk,no,good,p,poor,poor,tb,vaki,NA
11/28/2016,17:08:00,up,rbt,87,4.8,418,a,1,f,yes,good,p,fair,fair,no,vaki,NA
12/7/2016,3:17:00,up,rbt,72,4.8,346,j,1,f,yes,good,p,fair,good,no,vaki,NA
12/23/2016,12:38:00,up,rbt,75,4.8,360,j,1,f,no,good,p,fair,fair,no,vaki,NA
1/1/2017,17:31:00,up,rbt,105,4.8,504,a,1,m,yes,good,p,fair,fair,no,vaki,NA
1/2/2017,0:56:00,up,rbt,92,4.8,442,a,1,f,yes,good,vl,fair,poor,ss,vaki,NA
1/3/2017,12:40:00,up,rbt,85,4.8,408,a,1,m,yes,good,p,fair,good,no,vaki,NA
10/13/2017,7:30:00,up,rbt,75,4.8,360,j,1,unk,yes,good,p,good,good,no,vaki,NA
10/9/2018,1:19:00,up,rbt,98,4.8,470,a,1,m,no,good,p,good,fair,no,trap,NA
10/9/2018,1:19:00,down,rbt,95,4.8,456,a,-1,m,no,good,p,fair,none,NA,trap,NA
10/9/2018,1:28:00,up,rbt,94,4.8,451,a,1,m,no,good,p,good,fair,no,trap,NA
10/9/2018,1:28:00,down,rbt,105,4.8,504,a,-1,m,no,good,p,poor,none,NA,trap,NA
10/17/2018,1:55:00,up,rbt,102,4.8,490,a,1,f,no,good,p,good,fair,no,vaki,NA
10/19/2018,16:25:00,up,rbt,82,4.8,394,j,1,unk,yes,good,p,good,good,no,vaki,NA
10/20/2018,17:56:00,up,rbt,77,4.8,370,j,1,unk,yes,good,vl,fair,good,no,vaki,NA
10/22/2018,1:53:00,up,rbt,77,4.8,370,j,1,unk,no,good,vl,fair,fair,no,vaki,NA
10/24/2018,16:25:00,up,rbt,70,4.8,336,j,1,unk,no,good,p,fair,fair,no,vaki,NA
10/24/2018,19:14:00,up,rbt,97,4.8,466,a,1,unk,yes,good,p,poor,fair,or,vaki,NA
10/24/2018,19:14:00,down,rbt,87,4.8,418,a,-1,unk,yes,good,p,fair,none,NA,vaki,NA
10/24/2018,20:07:00,up,rbt,97,4.8,466,a,1,unk,yes,good,p,fair,fair,no,vaki,NA
10/26/2018,0:30:00,up,rbt,92,4.8,442,a,1,unk,no,good,p,fair,fair,no,vaki,NA
10/26/2018,0:30:00,down,rbt,92,4.8,442,a,-1,unk,no,good,p,none,none,NA,vaki,NA
10/26/2018,0:38:00,up,rbt,87,4.8,418,a,1,unk,no,good,p,good,good,no,vaki,NA
10/26/2018,14:38:00,up,rbt,87,4.8,418,a,1,f,no,good,p,good,good,no,vaki,NA
10/27/2018,12:42:00,up,rbt,102,4.8,490,a,1,unk,no,good,p,good,good,no,vaki,NA
10/28/2018,8:27:00,up,rbt,90,4.8,432,a,1,m,no,good,p,fair,fair,no,vaki,NA
10/28/2018,23:42:00,up,rbt,97,4.8,466,a,1,unk,no,good,p,good,fair,no,vaki,NA
10/28/2018,23:42:00,down,rbt,112,4.8,538,a,-1,unk,no,good,p,poor,none,NA,vaki,NA
10/28/2018,23:45:00,up,rbt,108,4.8,518,a,1,unk,no,good,p,poor,fair,no,vaki,NA
10/29/2018,0:09:00,up,rbt,82,4.8,394,j,1,unk,no,good,p,good,fair,no,vaki,NA
10/29/2018,0:09:00,down,rbt,52,4.8,250,j,-1,unk,no,good,p,fair,none,NA,vaki,NA
10/29/2018,0:09:00,up,rbt,77,4.8,370,j,1,unk,no,good,p,fair,fair,no,vaki,NA
10/29/2018,6:19:00,up,rbt,102,4.8,490,a,1,m,no,good,p,good,good,no,vaki,NA
10/29/2018,6:19:00,down,rbt,110,4.8,528,a,-1,m,no,good,p,poor,none,NA,vaki,NA
10/29/2018,6:19:00,up,rbt,102,4.8,490,a,1,m,no,good,p,fair,good,no,vaki,NA
10/29/2018,19:33:00,up,rbt,80,4.8,384,j,1,unk,yes,good,p,fair,fair,no,vaki,NA
10/31/2018,7:04:00,up,rbt,75,4.8,360,j,1,unk,no,good,p,fair,fair,no,vaki,NA
11/3/2018,10:21:00,up,rbt,85,4.8,408,a,1,unk,yes,good,p,good,good,no,vaki,NA
11/4/2018,2:46:00,up,rbt,107,4.8,514,a,1,unk,no,good,p,good,good,no,vaki,NA
11/5/2018,12:05:00,up,rbt,62,4.8,298,j,1,unk,NA,good,l,poor,poor,tb,vaki,NA
11/7/2018,21:36:00,up,rbt,95,4.8,456,a,1,unk,yes,good,p,fair,fair,no,vaki,NA
11/22/2018,20:33:00,up,rbt,80,4.8,384,j,1,unk,NA,good,vl,good,poor,tb,vaki,NA
11/23/2018,3:25:00,up,rbt,75,4.8,360,j,1,unk,no,good,vl,good,fair,tb,vaki,NA
11/23/2018,3:25:00,down,rbt,95,4.8,456,a,-1,unk,no,good,vl,poor,none,NA,vaki,NA
11/23/2018,6:47:00,up,rbt,67,4.8,322,j,1,unk,no,good,p,fair,fair,tb,vaki,NA
11/24/2018,22:47:00,up,rbt,135,4.8,648,a,1,unk,no,good,p,fair,fair,tb,vaki,NA
12/15/2018,0:34:00,up,rbt,85,4.8,408,a,1,unk,yes,good,p,fair,good,no,vaki,NA
1/8/2019,13:17:00,up,rbt,138,4.8,662,a,1,m,yes,good,p,good,poor,tb,vaki,NA
1/8/2019,13:18:00,down,rbt,127,4.8,610,a,-1,m,yes,good,p,poor,none,NA,vaki,NA
1/8/2019,13:25:00,up,rbt,137,4.8,658,a,1,m,yes,good,p,good,poor,tb,vaki,NA
1/14/2019,15:14:00,up,rbt,146,4.8,701,a,1,m,yes,good,p,good,fair,no,vaki,NA
2/2/2019,3:32:00,up,rbt,85,4.8,408,a,1,unk,NA,good,vl,fair,poor,tb,vaki,NA
9/6/2019,15:13:00,up,rbt,55,4.8,264,j,1,unk,no,good,p,good,good,no,vaki,NA
9/8/2019,12:51:00,up,rbt,78,4.8,374,j,1,unk,no,good,p,fair,good,no,vaki,NA
9/11/2019,6:19:00,up,rbt,60,4.8,288,j,1,unk,NA,good,p,fair,fair,or,vaki,NA
9/11/2019,6:19:00,down,rbt,63,4.8,302,j,-1,unk,NA,good,p,poor,poor,NA,vaki,NA
9/16/2019,17:20:00,up,rbt,67,4.8,322,j,1,unk,no,good,p,good,good,no,vaki,NA
9/16/2019,23:06:00,up,rbt,85,4.8,408,a,1,unk,yes,good,p,fair,good,no,vaki,NA
9/16/2019,23:06:00,down,rbt,85,4.8,408,a,-1,unk,yes,good,p,fair,good,no,vaki,NA
9/17/2019,21:11:00,up,rbt,86,4.8,413,a,1,unk,yes,good,p,poor,good,no,vaki,NA
9/17/2019,21:11:00,down,rbt,69,4.8,331,j,-1,unk,yes,good,p,poor,n/a,NA,vaki,NA
9/17/2019,21:17:00,up,rbt,90,4.8,432,a,1,unk,yes,good,p,good,good,no,vaki,NA
9/26/2019,20:23:00,up,rbt,117,4.8,562,a,1,unk,no,good,p,good,fair,or,vaki,NA
10/6/2019,7:26:00,up,rbt,65,4.8,312,j,1,unk,no,good,p,poor,good,no,vaki,NA
10/6/2019,7:26:00,down,rbt,60,4.8,288,j,-1,unk,no,good,p,poor,n/a,NA,vaki,NA
10/6/2019,13:15:00,up,rbt,70,4.8,336,j,1,unk,no,good,p,fair,good,no,vaki,NA
10/6/2019,13:15:00,down,rbt,62,4.8,298,j,-1,unk,no,good,p,good,n/a,NA,vaki,NA
10/7/2019,18:19:00,up,rbt,80,4.8,384,j,1,unk,no,good,p,fair,good,no,vaki,NA
10/8/2019,21:19:00,up,rbt,110,4.8,528,a,1,f,yes,good,p,poor,good,no,vaki,NA
10/12/2019,7:05:00,up,rbt,110,4.8,528,a,1,unk,yes,good,p,fair,good,no,vaki,NA
10/14/2019,12:32:00,up,rbt,72,4.8,346,j,1,unk,no,good,p,good,good,no,vaki,NA
10/18/2019,13:57:00,up,rbt,108,4.8,518,a,1,f,yes,good,p,good,good,no,vaki,NA
10/19/2019,23:35:00,up,rbt,95,4.8,456,a,1,unk,yes,good,p,good,good,no,vaki,NA
10/25/2019,12:12:00,up,rbt,102,4.8,490,a,1,unk,yes,l,p,good,good,no,vaki,NA
10/28/2019,23:49:00,up,rbt,92,4.8,442,a,1,unk,no,good,p,good,good,no,vaki,NA
10/29/2019,10:26:00,up,rbt,57,4.8,274,j,1,unk,yes,good,p,fair,poor,no,vaki,NA
10/29/2019,10:26:00,down,rbt,57,4.8,274,j,-1,unk,yes,good,p,poor,n/a,NA,vaki,NA
10/29/2019,11:18:00,up,rbt,57,4.8,274,j,1,unk,yes,good,p,fair,good,no,vaki,NA
10/30/2019,19:02:00,up,rbt,95,4.8,456,a,1,unk,yes,good,p,poor,good,no,vaki,NA
10/30/2019,19:02:00,down,rbt,102,4.8,490,a,-1,unk,yes,good,p,fair,n/a,NA,vaki,NA
10/30/2019,19:13:00,up,rbt,91,4.8,437,a,1,unk,yes,good,p,fair,good,no,vaki,NA
11/1/2019,7:20:00,up,rbt,72,4.8,346,j,1,unk,no,good,p,good,good,no,vaki,NA
11/1/2019,10:04:00,up,rbt,70,4.8,336,j,1,unk,no,good,p,good,good,no,vaki,NA
11/2/2019,9:56:00,up,rbt,90,4.8,432,a,1,unk,yes,good,p,good,good,no,vaki,NA
11/4/2019,16:08:00,up,rbt,92,4.8,442,a,1,unk,yes,good,p,good,good,no,vaki,NA
11/5/2019,16:01:00,up,rbt,80,4.8,384,j,1,unk,no,good,p,good,good,no,vaki,NA
11/6/2019,8:31:00,up,rbt,70,4.8,336,j,1,unk,no,good,p,good,good,no,vaki,NA
11/9/2019,7:55:00,up,rbt,55,4.8,264,j,1,unk,yes,good,p,fair,poor,tb,vaki,NA
11/9/2019,11:25:00,up,rbt,60,4.8,288,j,1,unk,yes,good,p,fair,poor,tb,vaki,NA
11/9/2019,15:00:00,up,rbt,80,4.8,384,j,1,unk,no,good,p,fair,poor,tb,vaki,NA
11/9/2019,21:56:00,up,rbt,75,4.8,360,j,1,unk,no,good,vl,fair,poor,tb,vaki,NA
11/11/2019,15:40:00,up,rbt,120,4.8,576,a,1,unk,no,good,vl,good,poor,tb,vaki,NA
11/12/2019,11:05:00,up,rbt,71,4.8,341,j,1,unk,no,good,p,good,good,no,vaki,NA
11/12/2019,18:47:00,up,rbt,75,4.8,360,j,1,unk,no,good,p,fair,fair,no,vaki,NA
11/12/2019,23:45:00,up,rbt,135,4.8,648,a,1,unk,no,good,p,good,good,no,vaki,NA
11/21/2019,12:07:00,up,rbt,62,4.8,298,j,1,unk,yes,good,p,fair,fair,no,vaki,NA
11/30/2019,10:12:00,up,rbt,97,4.8,466,a,1,unk,no,good,p,good,fair,no,vaki,NA
11/1/2020,20:50:00,up,rbt,130,4.8,624,a,1,unk,yes,ab,p,poor,fair,or,vaki,NA
11/16/2020,7:54:00,up,rbt,62,4.8,297.6,j,1,unk,no,good,p,fair,good,no,vaki,NA
11/19/2020,11:19:00,up,rbt,57,4.8,273.6,j,1,unk,no,good,vl,poor,poor,tb,vaki,NA
11/24/2020,7:08:00,up,rbt,60,4.8,288,j,1,unk,no,good,p,fair,good,no,vaki,NA
12/27/2020,7:54:00,up,rbt,75,4.8,360,j,1,unk,no,good,p,fair,fair,no,vaki,NA
12/28/2020,6:50:00,up,rbt,65,4.8,312,j,1,unk,no,good,p,good,fair,tb,vaki,NA
12/28/2020,6:50:00,down,rbt,65,4.8,312,j,-1,unk,no,good,p,poor,none,NA,vaki,NA
12/31/2020,12:38:00,up,rbt,67,4.8,321.6,j,1,unk,no,good,vl,fair,fair,or,vaki,NA
12/31/2020,17:04:00,up,rbt,65,4.8,312,j,1,unk,no,good,p,good,fair,db,vaki,NA
9/25/2021,22:26:00,up,rbt,97,4.6,446,a,1,unk,yes,n/a,p,fair,good,no,vaki,NA
10/18/2021,1:33:00,up,rbt,118,4.6,543,a,1,f,yes,n/a,p,fair,fair,no,vaki,NA
10/18/2021,1:33:00,down,rbt,95,4.6,437,a,-1,f,yes,n/a,p,fair,n/a,NA,vaki,NA
10/18/2021,7:09:00,up,rbt,111,4.6,511,a,1,f,yes,n/a,p,good,fair,no,vaki,NA
10/19/2021,7:07:00,up,rbt,82,4.6,377,a,1,unk,no,n/a,p,fair,fair,no,vaki,NA
10/19/2021,7:07:00,down,rbt,75,4.6,345,a,-1,unk,no,n/a,p,fair,n/a,NA,vaki,chn chases rbt down river
10/30/2021,10:39:00,up,rbt,103,4.6,474,a,1,unk,yes,n/a,p,good,good,no,vaki,NA
10/30/2021,15:45:00,up,rbt,92,4.6,423,a,1,unk,yes,n/a,p,fair,good,no,vaki,NA
11/2/2021,3:37:00,up,rbt,107,4.6,492,a,1,unk,yes,n/a,p,fair,fair,no,vaki,NA
11/3/2021,5:28:00,up,rbt,98,4.6,451,a,1,unk,yes,n/a,p,poor,good,no,vaki,NA
11/3/2021,5:28:00,down,rbt,112,4.6,515,a,-1,unk,yes,n/a,p,poor,n/a,NA,vaki,NA
11/3/2021,5:53:00,up,rbt,126,4.6,580,a,1,unk,no,n/a,p,fair,poor,no,vaki,hard to tell if rbt or chn
11/3/2021,19:09:00,up,rbt,90,4.6,414,a,1,unk,yes,n/a,p,fair,good,no,vaki,NA
11/4/2021,6:41:00,up,rbt,96,4.6,442,a,1,unk,yes,n/a,p,fair,fair,no,vaki,NA
11/4/2021,6:41:00,down,rbt,112,4.6,515,a,-1,unk,yes,n/a,p,good,n/a,NA,vaki,NA
11/6/2021,21:49:00,up,rbt,85,4.6,391,a,1,unk,yes,n/a,p,fair,good,no,vaki,NA
11/6/2021,21:49:00,down,rbt,87,4.6,400,a,-1,unk,yes,n/a,p,poor,n/a,NA,vaki,NA
11/7/2021,3:26:00,up,rbt,100,4.6,460,a,1,unk,yes,n/a,p,fair,good,no,vaki,NA
11/8/2021,7:12:00,up,rbt,66,4.6,304,a,1,unk,yes,n/a,vl,poor,poor,or,trap,NA
11/8/2021,7:12:00,down,rbt,72,4.6,331,a,-1,unk,yes,n/a,p,poor,n/a,NA,trap,NA
11/15/2021,16:33:00,up,rbt,97,4.6,466,a,1,unk,yes,n/a,p,fair,good,no,vaki,NA
11/16/2021,0:26:00,up,rbt,90,4.6,432,a,1,unk,yes,n/a,p,fair,fair,no,vaki,NA
11/21/2021,17:21:00,up,rbt,90,4.6,432,a,1,unk,yes,n/a,p,fair,fair,no,vaki,NA
12/1/2021,11:55:00,up,rbt,112,4.6,515,a,1,unk,yes,n/a,p,good,good,no,vaki,male?
12/5/2021,14:36:00,up,rbt,87,4.6,400,a,1,unk,no,n/a,p,fair,good,no,vaki,NA
12/7/2021,8:22:00,up,rbt,90,4.6,414,a,1,unk,no,n/a,p,good,good,no,trap,NA
12/8/2021,1:52:00,up,rbt,107,4.6,492,a,1,unk,yes,n/a,vl,good,poor,em,vaki,NA
